OrderID,OrderDate,CustomerID,Region,Category,SubCategory,Product,Quantity,UnitPrice,Sales,Profit
1320,2023-12-29,CUST437,East,OfficeSupplies,Paper,Paper B,7,931,6517,327.31
1321,2023-09-15,CUST206,North,Furniture,Tables,Table B,7,966,6762,726.29
1322,2023-02-15,CUST155,West,Furniture,Chairs,Chair A,1,237,237,41.8
1323,2023-08-11,CUST354,South,OfficeSupplies,Binders,Binder B,8,369,2952,608.02
1324,2023-11-22,CUST467,North,Furniture,Tables,Table A,7,590,4130,563.53
1325,2023-11-15,CUST412,North,Furniture,Chairs,Chair B,5,993,4965,1031.54
1326,2023-12-18,CUST484,West,Furniture,Chairs,Chair B,2,328,656,72.29
1327,2023-01-17,CUST012,East,Furniture,Tables,Table A,6,405,2430,404.43
1328,2023-07-12,CUST022,South,OfficeSupplies,Binders,Binder B,8,214,1712,384.01
1329,2023-07-11,CUST175,South,OfficeSupplies,Paper,Paper B,4,767,3068,233.22
1330,2023-01-07,CUST029,North,Technology,Accessories,Accessory B,1,650,650,80.84
1331,2023-02-27,CUST471,North,OfficeSupplies,Binders,Binder A,2,434,868,124.74
1332,2023-01-04,CUST465,West,OfficeSupplies,Paper,Paper A,3,401,1203,265.67
1333,2023-09-28,CUST375,North,OfficeSupplies,Paper,Paper A,4,804,3216,213.79
1334,2023-03-25,CUST022,West,Furniture,Tables,Table B,3,853,2559,620.93
1335,2023-04-02,CUST477,South,Furniture,Bookcases,Bookcase B,5,307,1535,205.61
1336,2023-03-25,CUST262,West,OfficeSupplies,Binders,Binder A,3,957,2871,397.52
1337,2023-09-14,CUST058,South,OfficeSupplies,Art,Art B,6,531,3186,634.55
1338,2023-06-12,CUST320,East,Furniture,Bookcases,Bookcase A,1,797,797,153.81
1339,2023-10-01,CUST271,East,Furniture,Tables,Table B,8,64,512,44.6
1340,2023-05-25,CUST093,East,OfficeSupplies,Art,Art A,5,524,2620,534.96
1341,2023-06-23,CUST050,West,Technology,Laptops,Laptop A,4,203,812,142.3
1342,2023-06-30,CUST024,West,Furniture,Tables,Table A,3,920,2760,577.69
1343,2023-06-02,CUST222,East,OfficeSupplies,Art,Art B,7,277,1939,332.46
1344,2023-12-06,CUST228,North,OfficeSupplies,Art,Art B,9,682,6138,583.77
1345,2023-11-15,CUST214,East,OfficeSupplies,Binders,Binder A,6,505,3030,314.51
1346,2023-12-10,CUST072,South,Technology,Laptops,Laptop A,1,76,76,10.86
1347,2023-11-16,CUST338,North,Technology,Phones,Phone A,6,548,3288,596.43
1348,2023-08-05,CUST289,East,OfficeSupplies,Paper,Paper B,6,429,2574,149.1
1349,2023-08-02,CUST179,North,Technology,Accessories,Accessory B,8,557,4456,438.51
1350,2023-02-15,CUST160,North,OfficeSupplies,Binders,Binder B,6,90,540,49.72
1351,2023-06-10,CUST202,South,Technology,Laptops,Laptop B,8,932,7456,1776.37
1352,2023-12-19,CUST002,West,OfficeSupplies,Binders,Binder B,1,805,805,182.34
1353,2023-03-18,CUST116,South,Furniture,Bookcases,Bookcase A,6,107,642,49.14
1354,2023-12-25,CUST090,South,OfficeSupplies,Paper,Paper A,2,147,294,26.47
1355,2023-11-01,CUST360,North,OfficeSupplies,Binders,Binder A,3,639,1917,107.96
1356,2023-09-19,CUST073,North,Furniture,Bookcases,Bookcase A,7,227,1589,251.47
1357,2023-07-23,CUST264,West,Furniture,Tables,Table A,8,694,5552,971.94
1358,2023-03-25,CUST318,West,Furniture,Chairs,Chair B,7,463,3241,742.07
1359,2023-11-10,CUST022,East,OfficeSupplies,Paper,Paper B,3,131,393,61.03
1360,2023-12-28,CUST014,North,Furniture,Tables,Table A,2,16,32,3.18
1361,2023-01-25,CUST301,East,Technology,Phones,Phone C,3,126,378,43.77
1362,2023-08-26,CUST356,South,Technology,Laptops,Laptop A,8,737,5896,1226.01
1363,2023-07-02,CUST288,South,Furniture,Chairs,Chair A,3,816,2448,394.31
1364,2023-07-30,CUST150,North,OfficeSupplies,Binders,Binder A,5,356,1780,282.12
1365,2023-02-28,CUST131,East,Technology,Laptops,Laptop B,3,39,117,11.01
1366,2023-07-26,CUST353,East,OfficeSupplies,Binders,Binder A,7,336,2352,199.54
1367,2023-08-01,CUST159,North,Technology,Accessories,Accessory A,8,408,3264,573.66
1368,2023-08-08,CUST364,North,OfficeSupplies,Binders,Binder B,4,960,3840,222.8
1369,2023-06-26,CUST435,West,OfficeSupplies,Art,Art A,9,424,3816,213.23
1370,2023-12-20,CUST228,South,Furniture,Tables,Table A,2,339,678,156.04
1371,2023-09-19,CUST295,North,Technology,Accessories,Accessory A,3,375,1125,120.12
1372,2023-05-05,CUST268,East,Technology,Phones,Phone C,3,241,723,103.51
1373,2023-01-21,CUST399,North,OfficeSupplies,Art,Art A,1,871,871,178.73
1374,2023-04-10,CUST240,East,Furniture,Tables,Table B,7,302,2114,206.13
1375,2023-11-30,CUST002,East,Furniture,Bookcases,Bookcase A,7,297,2079,459.2
1376,2023-02-10,CUST318,South,Furniture,Chairs,Chair C,6,832,4992,653.97
1377,2023-01-14,CUST231,East,Technology,Laptops,Laptop A,9,88,792,133.52
1378,2023-11-22,CUST145,South,Technology,Phones,Phone B,9,32,288,29.27
1379,2023-08-17,CUST261,North,OfficeSupplies,Binders,Binder A,1,428,428,72.65
1380,2023-06-13,CUST301,East,Technology,Accessories,Accessory B,7,307,2149,208.31
1381,2023-01-10,CUST195,West,Furniture,Bookcases,Bookcase A,6,274,1644,191.0
1382,2023-04-03,CUST266,West,Technology,Phones,Phone A,9,261,2349,328.59
1383,2023-09-21,CUST171,South,OfficeSupplies,Binders,Binder B,1,317,317,26.44
1384,2023-10-11,CUST121,West,OfficeSupplies,Art,Art A,5,691,3455,631.44
1385,2023-06-14,CUST305,East,Technology,Phones,Phone A,1,636,636,134.28
1386,2023-06-05,CUST367,South,Technology,Phones,Phone B,6,624,3744,591.48
1387,2023-11-30,CUST130,North,Technology,Phones,Phone B,9,515,4635,446.01
1388,2023-10-09,CUST285,North,Furniture,Tables,Table B,1,123,123,11.68
1389,2023-09-02,CUST059,West,Technology,Accessories,Accessory B,5,165,825,124.94
1390,2023-07-25,CUST012,West,Furniture,Bookcases,Bookcase A,4,697,2788,406.99
1391,2023-09-08,CUST299,South,Technology,Laptops,Laptop A,2,221,442,78.6
1392,2023-07-04,CUST039,North,Furniture,Tables,Table B,8,499,3992,616.15
1393,2023-10-21,CUST340,East,Technology,Phones,Phone B,7,388,2716,207.89
1394,2023-11-04,CUST336,West,OfficeSupplies,Binders,Binder A,2,750,1500,294.87
1395,2023-01-08,CUST498,East,OfficeSupplies,Paper,Paper B,5,133,665,130.45
1396,2023-06-06,CUST352,West,Furniture,Tables,Table B,6,521,3126,758.58
1397,2023-06-24,CUST290,West,OfficeSupplies,Art,Art B,1,315,315,77.4
1398,2023-04-24,CUST466,South,Technology,Phones,Phone B,1,542,542,121.29
1399,2023-08-20,CUST369,West,Technology,Phones,Phone A,8,349,2792,524.63
1400,2023-10-16,CUST001,South,Furniture,Tables,Table B,3,291,873,158.69
1401,2023-02-22,CUST304,North,OfficeSupplies,Paper,Paper B,5,365,1825,130.16
1402,2023-08-08,CUST450,West,Technology,Laptops,Laptop A,2,708,1416,84.45
1403,2023-03-14,CUST161,West,OfficeSupplies,Art,Art A,9,93,837,187.61
1404,2023-03-14,CUST245,East,Furniture,Tables,Table B,9,975,8775,1980.54
1405,2023-04-12,CUST494,West,OfficeSupplies,Paper,Paper B,4,618,2472,340.23
1406,2023-03-23,CUST397,East,Furniture,Tables,Table A,9,283,2547,349.24
1407,2023-11-27,CUST129,North,Furniture,Chairs,Chair C,8,826,6608,1188.22
1408,2023-08-01,CUST143,West,Technology,Accessories,Accessory A,1,80,80,13.76
1409,2023-05-23,CUST405,East,OfficeSupplies,Art,Art B,3,832,2496,398.61
1410,2023-11-01,CUST224,South,OfficeSupplies,Paper,Paper B,1,295,295,28.16
1411,2023-09-24,CUST355,East,Technology,Laptops,Laptop B,8,626,5008,894.0
1412,2023-09-22,CUST003,West,Technology,Laptops,Laptop A,5,798,3990,958.78
1413,2023-04-27,CUST221,West,Technology,Laptops,Laptop A,9,16,144,11.49
1414,2023-10-31,CUST293,North,Furniture,Bookcases,Bookcase A,4,787,3148,405.69
1415,2023-12-09,CUST326,West,Technology,Accessories,Accessory B,2,368,736,177.45
1416,2023-01-21,CUST407,South,OfficeSupplies,Art,Art A,7,340,2380,427.2
1417,2023-05-04,CUST399,North,Furniture,Bookcases,Bookcase B,9,808,7272,1711.88
1418,2023-09-28,CUST324,East,OfficeSupplies,Binders,Binder B,5,145,725,87.24
1419,2023-10-17,CUST334,West,OfficeSupplies,Paper,Paper B,4,377,1508,161.32
1420,2023-01-27,CUST157,West,Technology,Laptops,Laptop B,3,652,1956,219.58
1421,2023-06-07,CUST146,East,OfficeSupplies,Art,Art B,2,949,1898,465.66
1422,2023-03-31,CUST345,East,OfficeSupplies,Binders,Binder A,7,355,2485,551.38
1423,2023-02-08,CUST397,West,Furniture,Bookcases,Bookcase B,7,963,6741,481.14
1424,2023-10-25,CUST440,East,Furniture,Bookcases,Bookcase A,4,88,352,51.64
1425,2023-09-20,CUST310,South,OfficeSupplies,Paper,Paper B,1,176,176,10.33
1426,2023-12-28,CUST047,South,Technology,Laptops,Laptop B,7,922,6454,1380.11
1427,2023-08-02,CUST220,South,OfficeSupplies,Art,Art B,9,30,270,24.95
1428,2023-01-10,CUST472,North,Furniture,Tables,Table B,9,641,5769,1333.67
1429,2023-06-01,CUST208,North,OfficeSupplies,Binders,Binder B,1,158,158,15.98
1430,2023-03-09,CUST050,West,OfficeSupplies,Paper,Paper B,8,535,4280,942.61
1431,2023-06-16,CUST202,East,OfficeSupplies,Paper,Paper A,9,150,1350,274.5
1432,2023-08-30,CUST069,East,Technology,Laptops,Laptop A,1,487,487,109.02
1433,2023-06-10,CUST119,North,Furniture,Chairs,Chair B,5,981,4905,420.31
1434,2023-10-20,CUST143,South,Furniture,Bookcases,Bookcase A,3,992,2976,271.52
1435,2023-01-11,CUST138,East,OfficeSupplies,Paper,Paper A,9,594,5346,943.05
1436,2023-09-11,CUST409,South,Furniture,Chairs,Chair C,2,324,648,50.08
1437,2023-03-26,CUST146,South,Furniture,Chairs,Chair A,3,558,1674,227.06
1438,2023-06-16,CUST425,South,OfficeSupplies,Binders,Binder B,1,463,463,114.94
1439,2023-07-07,CUST302,East,OfficeSupplies,Art,Art B,3,584,1752,341.41
1440,2023-02-11,CUST288,West,OfficeSupplies,Binders,Binder A,7,625,4375,288.24
1441,2023-08-20,CUST229,East,Technology,Accessories,Accessory B,1,680,680,60.09
1442,2023-05-16,CUST353,South,Technology,Accessories,Accessory B,6,429,2574,446.41
1443,2023-09-26,CUST049,East,Technology,Phones,Phone A,2,960,1920,403.34
1444,2023-01-27,CUST160,North,Technology,Phones,Phone B,5,780,3900,881.46
1445,2023-02-19,CUST067,North,Technology,Phones,Phone C,6,816,4896,562.39
1446,2023-09-16,CUST342,East,OfficeSupplies,Art,Art B,6,134,804,200.06
1447,2023-09-15,CUST102,South,OfficeSupplies,Art,Art A,1,807,807,158.28
1448,2023-10-13,CUST116,West,Furniture,Bookcases,Bookcase B,8,666,5328,865.58
1449,2023-02-05,CUST453,West,Furniture,Tables,Table A,9,315,2835,445.56
1450,2023-06-07,CUST121,South,OfficeSupplies,Binders,Binder A,7,916,6412,322.19
1451,2023-05-16,CUST468,South,Technology,Laptops,Laptop B,3,660,1980,250.48
1452,2023-10-06,CUST348,South,Furniture,Chairs,Chair C,3,108,324,17.5
1453,2023-12-26,CUST248,South,OfficeSupplies,Paper,Paper A,1,637,637,117.41
1454,2023-03-25,CUST454,East,Furniture,Tables,Table A,6,982,5892,1223.06
1455,2023-10-15,CUST161,South,Technology,Accessories,Accessory A,5,788,3940,596.39
1456,2023-08-14,CUST142,West,Furniture,Chairs,Chair B,4,485,1940,185.21
1457,2023-08-25,CUST066,South,Technology,Laptops,Laptop B,9,345,3105,370.32
1458,2023-09-06,CUST457,South,Furniture,Tables,Table A,1,847,847,182.15
1459,2023-07-09,CUST407,North,Technology,Phones,Phone A,4,470,1880,287.9
1460,2023-05-23,CUST342,East,Furniture,Bookcases,Bookcase B,5,248,1240,113.71
1461,2023-08-27,CUST049,North,OfficeSupplies,Paper,Paper B,6,598,3588,630.02
1462,2023-06-07,CUST216,East,OfficeSupplies,Art,Art B,6,71,426,88.61
1463,2023-01-14,CUST073,South,OfficeSupplies,Binders,Binder B,5,679,3395,287.57
1464,2023-05-10,CUST419,South,OfficeSupplies,Binders,Binder B,2,210,420,102.95
1465,2023-09-13,CUST266,West,OfficeSupplies,Binders,Binder A,9,966,8694,665.13
1466,2023-11-06,CUST289,West,OfficeSupplies,Paper,Paper B,4,99,396,58.38
1467,2023-04-20,CUST336,West,Technology,Laptops,Laptop B,6,242,1452,123.37
1468,2023-01-25,CUST141,North,Furniture,Bookcases,Bookcase B,5,486,2430,154.63
1469,2023-01-25,CUST079,North,Technology,Laptops,Laptop B,4,177,708,113.21
1470,2023-10-15,CUST128,North,OfficeSupplies,Binders,Binder B,4,662,2648,279.5
1471,2023-06-09,CUST349,South,Technology,Accessories,Accessory B,2,64,128,15.74
1472,2023-10-14,CUST499,South,Furniture,Bookcases,Bookcase A,5,471,2355,208.08
1473,2023-12-11,CUST130,East,Technology,Phones,Phone A,2,257,514,89.38
1474,2023-03-24,CUST393,West,Furniture,Chairs,Chair B,3,153,459,34.09
1475,2023-07-09,CUST494,West,OfficeSupplies,Art,Art A,3,267,801,150.93
1476,2023-09-09,CUST097,North,OfficeSupplies,Paper,Paper A,4,776,3104,773.95
1477,2023-09-30,CUST101,South,Technology,Accessories,Accessory B,7,384,2688,299.04
1478,2023-11-04,CUST420,East,Furniture,Bookcases,Bookcase A,6,235,1410,274.76
1479,2023-04-26,CUST191,North,Furniture,Chairs,Chair C,3,523,1569,243.35
1480,2023-01-14,CUST455,North,OfficeSupplies,Art,Art A,5,602,3010,730.72
1481,2023-07-02,CUST386,East,Furniture,Chairs,Chair C,5,250,1250,260.08
1482,2023-05-29,CUST138,South,OfficeSupplies,Binders,Binder B,7,830,5810,510.93
1483,2023-03-06,CUST013,North,Technology,Laptops,Laptop B,5,990,4950,486.29
1484,2023-08-01,CUST181,South,Furniture,Bookcases,Bookcase A,2,177,354,20.72
1485,2023-07-07,CUST395,South,Furniture,Chairs,Chair A,5,312,1560,161.0
1486,2023-04-27,CUST282,East,Furniture,Chairs,Chair B,4,550,2200,252.86
1487,2023-09-09,CUST082,North,OfficeSupplies,Art,Art A,8,231,1848,231.33
1488,2023-02-11,CUST021,East,OfficeSupplies,Art,Art A,1,109,109,7.68
1489,2023-04-30,CUST393,South,Technology,Laptops,Laptop B,9,133,1197,253.5
1490,2023-02-17,CUST029,North,Technology,Phones,Phone C,1,14,14,3.3
1491,2023-08-20,CUST277,North,Technology,Accessories,Accessory B,7,806,5642,718.06
1492,2023-08-02,CUST200,East,OfficeSupplies,Paper,Paper A,1,83,83,18.91
1493,2023-12-09,CUST344,West,OfficeSupplies,Art,Art A,3,585,1755,346.59
1494,2023-03-28,CUST101,West,OfficeSupplies,Art,Art A,8,849,6792,391.25
1495,2023-03-28,CUST043,West,Furniture,Bookcases,Bookcase B,1,625,625,131.52
1496,2023-06-01,CUST017,South,Technology,Laptops,Laptop B,5,152,760,150.1
1497,2023-11-10,CUST415,North,Furniture,Tables,Table B,4,655,2620,639.67
1498,2023-07-30,CUST391,South,OfficeSupplies,Binders,Binder A,3,544,1632,197.42
1499,2023-09-18,CUST261,West,Technology,Laptops,Laptop B,6,356,2136,136.15
1500,2023-05-18,CUST038,East,Technology,Accessories,Accessory B,1,227,227,46.87
1501,2023-12-26,CUST409,West,Technology,Phones,Phone A,9,966,8694,1595.09
1502,2023-02-18,CUST292,West,Technology,Accessories,Accessory B,4,594,2376,151.71
1503,2023-08-05,CUST378,South,Furniture,Tables,Table A,7,194,1358,311.2
1504,2023-09-23,CUST149,North,OfficeSupplies,Paper,Paper A,4,656,2624,380.13
1505,2023-09-15,CUST374,West,Furniture,Chairs,Chair A,5,164,820,163.68
1506,2023-10-15,CUST288,North,OfficeSupplies,Art,Art B,2,527,1054,61.92
1507,2023-09-30,CUST424,West,Technology,Accessories,Accessory A,2,187,374,25.81
1508,2023-11-11,CUST334,East,Furniture,Tables,Table B,9,630,5670,1352.95
1509,2023-08-01,CUST172,East,OfficeSupplies,Paper,Paper B,3,690,2070,108.76
1510,2023-05-02,CUST032,West,OfficeSupplies,Binders,Binder B,7,43,301,66.01
1511,2023-08-21,CUST431,North,OfficeSupplies,Binders,Binder A,2,153,306,61.51
1512,2023-05-29,CUST126,North,Furniture,Bookcases,Bookcase A,8,306,2448,479.07
1513,2023-05-15,CUST151,North,Technology,Accessories,Accessory A,6,666,3996,986.75
1514,2023-01-22,CUST348,North,OfficeSupplies,Binders,Binder A,2,774,1548,118.18
1515,2023-10-10,CUST050,North,OfficeSupplies,Art,Art A,3,411,1233,268.97
1516,2023-10-05,CUST171,West,Furniture,Tables,Table A,5,705,3525,700.36
1517,2023-01-03,CUST191,South,Technology,Laptops,Laptop A,6,23,138,11.08
1518,2023-01-30,CUST295,East,Technology,Phones,Phone A,9,132,1188,162.47
1519,2023-05-16,CUST362,South,Furniture,Bookcases,Bookcase B,8,133,1064,211.04
1520,2023-01-03,CUST449,West,Technology,Phones,Phone C,4,108,432,38.36
1521,2023-11-16,CUST362,West,OfficeSupplies,Binders,Binder A,2,495,990,111.06
1522,2023-10-29,CUST231,North,OfficeSupplies,Binders,Binder B,2,941,1882,235.35
1523,2023-03-27,CUST234,South,Technology,Phones,Phone A,6,16,96,19.12
1524,2023-01-14,CUST121,West,OfficeSupplies,Art,Art B,2,441,882,109.0
1525,2023-03-16,CUST400,North,Furniture,Bookcases,Bookcase B,3,739,2217,246.35
1526,2023-11-08,CUST211,North,Furniture,Bookcases,Bookcase B,5,702,3510,434.05
1527,2023-05-12,CUST020,South,Technology,Accessories,Accessory B,8,231,1848,143.34
1528,2023-08-18,CUST469,West,Technology,Laptops,Laptop A,6,875,5250,265.88
1529,2023-02-07,CUST430,South,Technology,Laptops,Laptop B,4,192,768,160.39
1530,2023-01-20,CUST273,South,OfficeSupplies,Art,Art B,7,587,4109,600.71
1531,2023-01-14,CUST003,West,OfficeSupplies,Art,Art A,8,745,5960,989.34
1532,2023-02-24,CUST500,East,Furniture,Tables,Table B,4,892,3568,609.05
1533,2023-06-11,CUST158,East,OfficeSupplies,Paper,Paper B,2,919,1838,191.09
1534,2023-03-01,CUST403,North,Technology,Laptops,Laptop A,1,323,323,21.13
1535,2023-06-01,CUST109,South,Technology,Laptops,Laptop A,6,121,726,150.81
1536,2023-07-11,CUST019,South,OfficeSupplies,Binders,Binder A,4,354,1416,163.74
1537,2023-07-02,CUST481,North,Furniture,Bookcases,Bookcase A,2,835,1670,157.18
1538,2023-09-08,CUST476,West,Furniture,Bookcases,Bookcase A,9,122,1098,196.01
1539,2023-07-17,CUST260,North,Furniture,Tables,Table A,4,756,3024,259.01
1540,2023-07-17,CUST047,South,Technology,Phones,Phone C,7,141,987,236.94
1541,2023-11-21,CUST500,East,Technology,Phones,Phone A,2,775,1550,85.62
1542,2023-04-23,CUST350,East,Technology,Phones,Phone A,6,714,4284,658.09
1543,2023-12-31,CUST051,North,Technology,Phones,Phone A,5,919,4595,468.04
1544,2023-10-29,CUST410,West,Furniture,Tables,Table B,3,585,1755,383.27
1545,2023-02-18,CUST405,South,Furniture,Bookcases,Bookcase A,5,360,1800,138.05
1546,2023-09-17,CUST126,West,Technology,Laptops,Laptop B,7,299,2093,312.47
1547,2023-05-09,CUST280,West,Furniture,Chairs,Chair B,9,616,5544,1126.0
1548,2023-07-01,CUST174,North,OfficeSupplies,Paper,Paper B,9,547,4923,1154.56
1549,2023-02-05,CUST213,South,Furniture,Chairs,Chair A,8,880,7040,414.79
1550,2023-12-08,CUST220,East,Furniture,Bookcases,Bookcase A,7,167,1169,122.89
1551,2023-09-27,CUST120,North,Technology,Laptops,Laptop A,6,995,5970,835.49
1552,2023-07-24,CUST070,South,Technology,Laptops,Laptop B,9,817,7353,1622.2
1553,2023-04-17,CUST084,West,OfficeSupplies,Art,Art A,2,254,508,82.5
1554,2023-01-21,CUST196,West,OfficeSupplies,Art,Art A,2,933,1866,381.36
1555,2023-03-11,CUST127,North,Furniture,Tables,Table B,2,676,1352,247.09
1556,2023-05-28,CUST472,North,Furniture,Bookcases,Bookcase A,7,921,6447,389.73
1557,2023-05-22,CUST313,East,Technology,Accessories,Accessory B,5,318,1590,391.0
1558,2023-03-10,CUST131,East,Technology,Accessories,Accessory A,7,734,5138,453.37
1559,2023-11-01,CUST403,North,Furniture,Bookcases,Bookcase B,3,861,2583,618.39
1560,2023-06-10,CUST178,South,Furniture,Bookcases,Bookcase B,5,712,3560,475.61
1561,2023-11-23,CUST086,East,Furniture,Tables,Table A,7,293,2051,317.24
1562,2023-03-02,CUST061,West,OfficeSupplies,Art,Art B,2,32,64,12.45
1563,2023-06-18,CUST423,South,OfficeSupplies,Art,Art B,6,181,1086,172.36
1564,2023-07-17,CUST098,West,Furniture,Bookcases,Bookcase A,1,846,846,70.35
1565,2023-01-02,CUST022,North,Furniture,Bookcases,Bookcase A,9,70,630,43.79
1566,2023-05-24,CUST368,North,Technology,Phones,Phone A,3,641,1923,384.32
1567,2023-03-17,CUST344,West,Technology,Accessories,Accessory B,8,298,2384,503.69
1568,2023-05-18,CUST099,East,Furniture,Bookcases,Bookcase A,3,835,2505,374.38
1569,2023-02-01,CUST391,West,OfficeSupplies,Art,Art B,5,536,2680,426.04
1570,2023-03-09,CUST366,South,Technology,Accessories,Accessory A,4,218,872,46.73
1571,2023-08-20,CUST213,South,Technology,Accessories,Accessory B,6,632,3792,849.85
1572,2023-06-17,CUST058,South,Technology,Laptops,Laptop B,1,451,451,72.39
1573,2023-09-05,CUST254,West,Technology,Laptops,Laptop A,3,972,2916,310.51
1574,2023-02-11,CUST500,East,Furniture,Chairs,Chair B,3,778,2334,290.32
1575,2023-10-06,CUST089,South,Furniture,Chairs,Chair C,2,431,862,176.82
1576,2023-11-03,CUST267,West,OfficeSupplies,Art,Art B,8,272,2176,336.55
1577,2023-10-24,CUST164,South,Furniture,Chairs,Chair C,5,601,3005,337.97
1578,2023-02-16,CUST399,West,OfficeSupplies,Paper,Paper A,8,214,1712,139.68
1579,2023-09-25,CUST386,West,OfficeSupplies,Art,Art A,7,852,5964,1320.64
1580,2023-09-16,CUST283,East,Technology,Phones,Phone B,2,879,1758,433.71
1581,2023-08-08,CUST129,North,Furniture,Tables,Table A,7,524,3668,839.23
1582,2023-06-25,CUST107,North,OfficeSupplies,Binders,Binder B,5,264,1320,276.83
1583,2023-09-03,CUST275,North,OfficeSupplies,Binders,Binder A,9,528,4752,940.64
1584,2023-01-16,CUST129,East,Technology,Phones,Phone A,7,537,3759,733.14
1585,2023-06-11,CUST260,North,Furniture,Tables,Table A,6,510,3060,414.62
1586,2023-09-04,CUST128,West,Furniture,Chairs,Chair A,5,541,2705,185.58
1587,2023-07-15,CUST281,North,Furniture,Bookcases,Bookcase B,4,934,3736,343.53
1588,2023-05-13,CUST227,West,Technology,Accessories,Accessory A,9,376,3384,790.64
1589,2023-05-14,CUST211,West,OfficeSupplies,Paper,Paper B,9,399,3591,826.86
1590,2023-12-30,CUST364,East,Furniture,Chairs,Chair C,9,729,6561,661.77
1591,2023-05-11,CUST076,South,Technology,Phones,Phone C,5,160,800,172.16
1592,2023-07-09,CUST417,West,Furniture,Chairs,Chair A,5,679,3395,266.15
1593,2023-02-10,CUST307,North,Technology,Phones,Phone A,2,318,636,109.87
1594,2023-10-06,CUST176,East,OfficeSupplies,Binders,Binder A,6,277,1662,362.8
1595,2023-05-19,CUST350,South,Furniture,Chairs,Chair A,3,293,879,66.15
1596,2023-09-29,CUST418,North,Technology,Laptops,Laptop A,2,487,974,182.4
1597,2023-06-05,CUST047,North,Furniture,Tables,Table B,7,458,3206,709.0
